epoch,lr,train_loss,train_accuracy,val_loss,val_accuracy,seconds
288,0.00042045825890681365,0.30607494549221465,99.17555555555556,0.4760007839202881,93.68,65.6347695000004
289,0.0003549744629958846,0.3071905152956645,99.11111111111111,0.47648961820602415,93.58,65.50146479999967
290,0.0002951598494604936,0.3059981489552392,99.12444444444445,0.47561265850067136,93.72,65.40448470000047
291,0.00024102124810483448,0.30492399831347994,99.17777777777778,0.4752189890861511,93.62,65.91797120000047
292,0.0001925648406297598,0.30691795670191446,99.16444444444444,0.4774178060054779,93.54,65.45159280000007
293,0.00014979615992689944,0.30559739004770914,99.19111111111111,0.4750940676689148,93.58,65.49179079999885
294,0.00011272008944693493,0.3047259687423706,99.19777777777777,0.4753831593990326,93.66,65.44162800000049
295,8.134086264197332e-05,0.3052913317839305,99.2311111111111,0.4757877179145813,93.76,65.3356926000015
296,5.566206248217129e-05,0.3045155157936944,99.25111111111111,0.47637376251220703,93.82,65.76400590000048
297,3.568662104660876e-05,0.30308934042188856,99.2688888888889,0.473781308889389,93.64,65.24438480000026
298,2.1416819188507e-05,0.3050091460227966,99.18888888888888,0.4739634139537811,93.7,65.64963870000247
299,1.285428627477406e-05,0.3033328747855292,99.28444444444445,0.4762639368057251,93.6,65.18192690000069
300,1e-05,0.3048080303086175,99.28,0.47306704211235046,93.82,65.61803800000052
